,_id,productAsin,username,ratingScore,reviewSummary,reviewUrl,reviewReaction,reviewedIn,date,country,countryCode,reviewDescription,isVerified,avatar,variant,reviewImages,position
13,64b56e29538101a3ad9602b6,B002Q5JE2C,Lalit kumar,5,Good product,https://www.amazon.in/gp/customer-reviews/RZM6473T9RAHD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India on 24 June 2023,2023-06-24,India,,Good product,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,[],44
14,64b56e29538101a3ad9602b7,B002Q5JE2C,PlaceholderPlaceholder,4,Product,https://www.amazon.in/gp/customer-reviews/R26BJQKQOWHG9D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,2 people found this helpful,Reviewed in India on 1 May 2023,2023-05-01,India,,This is very good product 👌,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,['https://m.media-amazon.com/images/I/61nzZYn5mhL._SY88.jpg'],45
15,64b56e29538101a3ad9602b8,B002Q5JE2C,Vikash sharma,5,Good item,https://www.amazon.in/gp/customer-reviews/R1GLUHJBYOIBWF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India on 13 June 2023,2023-06-13,India,,Amazon packing is good and also item as well as good.,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,[],46
16,64b56e29538101a3ad9602b9,B002Q5JE2C,Dhananjay Bhide,5,Best product,https://www.amazon.in/gp/customer-reviews/R2O9QDSMNKQ82M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India on 21 June 2023,2023-06-21,India,,Best product,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 200 ml (Pack of 1)Style Name: Pack of 1,[],47
17,64b56e29538101a3ad9602ba,B002Q5JE2C,Mr Ghosh,5,Very good,https://www.amazon.in/gp/customer-reviews/R106PZA7J5USGC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India on 19 June 2023,2023-06-19,India,,Very good,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,[],48
18,64b56e29538101a3ad9602bb,B002Q5JE2C,Kumar Dinesh RajakKumar Dinesh Rajak,5,Good face wash for pimples 🙃 😌 🙂,https://www.amazon.in/gp/customer-reviews/R388ANLBM5YPTO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India on 24 June 2023,2023-06-24,India,,,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,"['https://m.media-amazon.com/images/I/71KEgN7zMwL._SY88.jpg', 'https://m.media-amazon.com/images/I/71e8xm90rWL._SY88.jpg', 'https://m.media-amazon.com/images/I/81ozcxJ3rzL._SY88.jpg']",49
19,64b56e29538101a3ad9602bc,B002Q5JE2C,Poushali Hazra,5,🙂,https://www.amazon.in/gp/customer-reviews/R1SBYD4HYLFCY3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India on 22 June 2023,2023-06-22,India,,It's good,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,[],50
20,64b56e29538101a3ad9602bd,B002Q5JE2C,SK Shahbaj Ahmed,4,Good face wash,https://www.amazon.in/gp/customer-reviews/R3D44NJ3N39GPH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,One person found this helpful,Reviewed in India on 12 June 2023,2023-06-12,India,,Lovely,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,[],11
21,64b56e29538101a3ad9602be,B002Q5JE2C,jitendra pal singh,4,Good product,https://www.amazon.in/gp/customer-reviews/R27V2DS1BMU0BW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India on 4 June 2023,2023-06-04,India,,Easy to good and smell is small good,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,[],12
22,64b56e29538101a3ad9602bf,B002Q5JE2C,Rahul,4,Good price,https://www.amazon.in/gp/customer-reviews/R2EPEJQQ34EZIZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India on 2 June 2023,2023-06-02,India,,Price is good product is also good. Delivered on time. Delivery boy is kind,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,[],13
23,64b56e29538101a3ad9602c0,B002Q5JE2C,Vicky,4,Good product,https://www.amazon.in/gp/customer-reviews/RXW8OG57MMYY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India on 6 June 2023,2023-06-06,India,,As brand name as good product.,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,[],14
24,64b56e29538101a3ad9602c1,B002Q5JE2C,Amit P.,5,Cleansing and Refreshing Skincare Solution,https://www.amazon.in/gp/customer-reviews/R3NYTP97G3LHD5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,One person found this helpful,Reviewed in India on 18 May 2023,2023-05-18,India,,"The Himalaya Purifying Neem Face Wash in the 400ml variant is a popular skincare product known for its cleansing and purifying properties. After using this face wash, I found it to be an effective and refreshing addition to my skincare routine, leading me to give it a four-star review.One of the key features of the Himalaya Purifying Neem Face Wash is its ability to cleanse and purify the skin. The neem extracts, known for their antibacterial and antifungal properties, help remove impurities, excess oil, and grime from the skin's surface. This leaves the skin feeling clean, fresh, and revitalized.The face wash is gentle on the skin, making it suitable for everyday use. It has a soap-free formula that helps prevent excessive dryness and irritation, ensuring that the skin's natural moisture balance is maintained. This makes it suitable for various skin types, including oily and acne-prone skin.The 400ml size of the face wash is generous and long-lasting, providing ample supply for daily use. The convenient pump dispenser allows for easy and hygienic dispensing of the product, reducing wastage and ensuring the right amount is used each time.The Himalaya Purifying Neem Face Wash has a pleasant and refreshing fragrance that adds to the overall experience. It lathers well and leaves the skin feeling refreshed and rejuvenated after each use.It is important to note that while the Himalaya Purifying Neem Face Wash can help cleanse the skin and remove surface impurities, it may not be a standalone solution for severe acne or skin conditions. It is advisable to consult a dermatologist for personalized advice and treatment options if you have specific skin concerns.",True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,[],15
25,64b56e29538101a3ad9602c2,B002Q5JE2C,Uttam das,4,Super price rate,https://www.amazon.in/gp/customer-reviews/RWQQW04V6PPKG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India on 23 June 2023,2023-06-23,India,,Excellent products,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,[],16
26,64b56e29538101a3ad9602c3,B002Q5JE2C,DHIRAJ A PRASADDHIRAJ A PRASAD,4,Review after 3 days,https://www.amazon.in/gp/customer-reviews/R6F672H11QXH9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,4 people found this helpful,Reviewed in India on 11 May 2023,2023-05-11,India,,It too soon to judge a product but since 3 days all my pimples reduced to nill. I used other face washes which had immense level of chemicals which can damage your skin when used for longer period. A facewash is which does nothing to your skin is the best one. Packing was completely broken and was almost removed.,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,"['https://m.media-amazon.com/images/I/61ClnSSOwwL._SY88.jpg', 'https://m.media-amazon.com/images/I/71TIlT4N56L._SY88.jpg']",17
27,64b56e29538101a3ad9602c4,B002Q5JE2C,Main pal,4,Nice,https://www.amazon.in/gp/customer-reviews/R1VZLE717456F4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India on 2 June 2023,2023-06-02,India,,👍,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 200 ml (Pack of 1)Style Name: Pack of 1,[],18
28,64b56e29538101a3ad9602c5,B002Q5JE2C,vishnu kumar,4,Good Product,https://www.amazon.in/gp/customer-reviews/R2II8LWAQYMF9U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India on 26 May 2023,2023-05-26,India,,Good Product 👍👍👍,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 200 ml (Pack of 1)Style Name: Pack of 1,[],19
29,64b56e29538101a3ad9602c6,B002Q5JE2C,Sayan,4,Facewash,https://www.amazon.in/gp/customer-reviews/RZFHXG6AFA1K6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India on 26 May 2023,2023-05-26,India,,Washes face.,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 200 ml (Pack of 1)Style Name: Pack of 1,[],20
30,64b56e29538101a3ad9602c7,B002Q5JE2C,Deepesh,4,Good,https://www.amazon.in/gp/customer-reviews/R1ECDZBRS9484F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India 🇮🇳 on 25 April 2023,2023-04-25,India,🇮🇳,Good,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,[],61
31,64b56e29538101a3ad9602c8,B002Q5JE2C,vidhu,3,Very fresh,https://www.amazon.in/gp/customer-reviews/R3EIQDWDOZSQU9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India 🇮🇳 on 25 June 2023,2023-06-25,India,🇮🇳,Nice product,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400ml (Pack of 2)Style Name: Pack of 2,[],62
32,64b56e29538101a3ad9602c9,B002Q5JE2C,Savan Thakur,4,Nice,https://www.amazon.in/gp/customer-reviews/R3PYOZTX84ZU3I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India 🇮🇳 on 22 April 2023,2023-04-22,India,🇮🇳,Nice product,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,[],63
33,64b56e29538101a3ad9602ca,B002Q5JE2C,SNEHA SHAW,4,Good,https://www.amazon.in/gp/customer-reviews/R2ORAFG53H3XWR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India 🇮🇳 on 18 April 2023,2023-04-18,India,🇮🇳,A good facewash for dry skin people. Its non- drying and affordable.,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 50 ml (Pack of 1)Style Name: 50ml,[],64
34,64b56e29538101a3ad9602cb,B002Q5JE2C,Arafat,4,Nice,https://www.amazon.in/gp/customer-reviews/RBRR3VB54XV7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India 🇮🇳 on 25 April 2023,2023-04-25,India,🇮🇳,Nice,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 200 ml (Pack of 1)Style Name: Pack of 1,[],65
35,64b56e29538101a3ad9602cc,B002Q5JE2C,parmodparmod,4,Good,https://www.amazon.in/gp/customer-reviews/R3R6KT2HUGZMY7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India 🇮🇳 on 9 April 2023,2023-04-09,India,🇮🇳,I use this Himalaya face wash product daily two time and it has no side effect .I like this Himalaya face wash.,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,['https://m.media-amazon.com/images/I/71XKyBZdOlL._SY88.jpg'],66
36,64b56e29538101a3ad9602cd,B002Q5JE2C,DR.DILIP NAHAR,4,Good product,https://www.amazon.in/gp/customer-reviews/R2WUOL65FDZUK3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India 🇮🇳 on 23 April 2023,2023-04-23,India,🇮🇳,Good product,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,[],67
37,64b56e29538101a3ad9602ce,B002Q5JE2C,SHELSHA SHELJI,5,Worthy,https://www.amazon.in/gp/customer-reviews/R1WEY3GDPZCLGW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India 🇮🇳 on 10 June 2023,2023-06-10,India,🇮🇳,Great,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,[],68
38,64b56e29538101a3ad9602cf,B002Q5JE2C,Rose DavidRose David,5,Very nice,https://www.amazon.in/gp/customer-reviews/R1KF023QFNUR56/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India 🇮🇳 on 7 June 2023,2023-06-07,India,🇮🇳,Super❤❤thanks so much Amazon,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,"['https://m.media-amazon.com/images/I/81cPuwmAnEL._SY88.jpg', 'https://m.media-amazon.com/images/I/81vOZy8BuEL._SY88.jpg']",69
39,64b56e29538101a3ad9602d0,B002Q5JE2C,Amazon Customer,5,Smells good. Nice product,https://www.amazon.in/gp/customer-reviews/R28YTR9MAYJBQU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India 🇮🇳 on 4 June 2023,2023-06-04,India,🇮🇳,Smells good. Nice product.,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 200 ml (Pack of 1)Style Name: Pack of 1,[],70
40,64b56e29538101a3ad9602d1,B002Q5JE2C,S N Singh,5,Value for money,https://www.amazon.in/gp/customer-reviews/R22JKFIK1VX4WH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India 🇮🇳 on 18 May 2023,2023-05-18,India,🇮🇳,I purchased this product from Amazon and it is excellent quality product,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,[],91
41,64b56e29538101a3ad9602d2,B002Q5JE2C,Harsh Aggarwal,5,Good product 👍,https://www.amazon.in/gp/customer-reviews/R1IJS77S4PYJEK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India 🇮🇳 on 27 May 2023,2023-05-27,India,🇮🇳,Good product 👍,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,[],92
42,64b56e29538101a3ad9602d3,B002Q5JE2C,Ajeet kumar nishad,5,Best,https://www.amazon.in/gp/customer-reviews/R16FA4KOE9LVJN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India 🇮🇳 on 28 May 2023,2023-05-28,India,🇮🇳,Nice,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,[],93
43,64b56e29538101a3ad9602d4,B002Q5JE2C,Pankaj Kumar Sharma,4,Value for money,https://www.amazon.in/gp/customer-reviews/RIPP5XXUN6VOG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India 🇮🇳 on 14 April 2023,2023-04-14,India,🇮🇳,Good product,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 100 ml (Pack of 1)Style Name: Pack of 1,[],94
44,64b56e29538101a3ad9602d5,B002Q5JE2C,Kindle Customer,5,Very good product,https://www.amazon.in/gp/customer-reviews/RY04Y9GIRFARD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India 🇮🇳 on 24 May 2023,2023-05-24,India,🇮🇳,Ten years se use kr rahi hu,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 300 ml (Pack of 1)Style Name: 300ml,[],95
45,64b56e29538101a3ad9602d6,B002Q5JE2C,SOUMEN CHOUDHURY,5,Nice,https://www.amazon.in/gp/customer-reviews/R16XRB5QSSL4TV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India 🇮🇳 on 30 May 2023,2023-05-30,India,🇮🇳,Nice,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 400 ml (Pack of 1)Style Name: 400ml,[],96
46,64b56e29538101a3ad9602d7,B002Q5JE2C,Amazon Customer,5,Original & good product,https://www.amazon.in/gp/customer-reviews/R1SNJZ2OPQK6B2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B002Q5JE2C,,Reviewed in India 🇮🇳 on 22 May 2023,2023-05-22,India,🇮🇳,Original & good product,True,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Size: 100 ml (Pack of 1)Style Name: Pack of 1,[],97
